SalePrice,GrLivArea,TotalBsmtSF,FirstFlrSF,SecondFlrSF,GarageCars,GarageArea,YearBuilt,FullBath,TotRmsAbvGrd,CentralAir
128500,816,816,816,0,1,264,1983,1,4,1
119500,923,876,923,0,1,264,1984,1,5,1
130500,816,816,816,0,1,264,1982,1,5,1
138000,816,816,816,0,2,816,1982,1,4,1
134500,845,845,845,0,1,264,1982,1,6,1
160000,1750,983,983,767,1,423,1940,2,7,1
137500,889,864,889,0,2,484,1984,1,6,1
172000,1968,784,1168,800,2,530,1969,2,7,1
103000,1836,686,1150,686,1,288,1900,2,7,1
167300,1587,1587,1587,0,2,525,1971,2,7,1
167000,1277,1277,1277,0,2,526,1970,1,5,1
244000,2223,2223,2223,0,2,516,1973,2,8,1
268000,2217,2217,2217,0,2,621,1970,2,8,1
225000,1733,847,847,886,2,433,2003,2,7,1
168000,1572,806,806,766,2,373,1995,2,7,1
177000,1470,794,794,676,2,388,1997,2,6,1
169000,1600,916,916,684,2,460,1997,2,7,1
161500,1384,384,754,630,2,390,1997,2,7,1
251000,1652,1494,1652,0,2,499,2000,2,6,1
160000,1694,392,924,770,2,398,1994,2,7,1
180000,1714,923,947,767,2,451,1999,2,7,1
178750,1553,691,691,862,2,420,1996,2,6,1
176000,1253,1237,1253,0,2,402,1995,2,6,1
204000,2299,938,957,1342,2,482,1999,3,7,1
160000,1187,1168,1187,0,2,420,1992,2,6,1
160000,1472,384,802,670,2,402,1991,2,7,1
163900,1482,384,812,670,2,392,1992,2,7,1
168000,1642,903,910,732,2,392,1993,2,7,1
154204,1128,1302,1128,0,2,480,1964,1,6,1
170000,1088,1074,1088,0,2,461,1986,1,5,1
207500,2090,1190,1190,900,2,577,1984,2,6,1
182000,1179,1166,1179,0,2,480,1988,2,5,1
212000,1321,1312,1321,0,2,484,1990,1,4,1
377426,1922,1922,1922,0,3,676,2005,2,8,1
349265,2541,1149,1164,1377,3,729,2005,3,10,1
591587,2338,2660,2338,0,3,1110,2006,2,8,1
155000,1424,1100,1424,0,3,828,1969,1,7,1
319900,1612,1612,1612,0,2,556,2006,2,6,1
392000,1419,1419,1419,0,2,567,2007,2,7,1
441929,2234,2220,2234,0,2,724,2006,1,7,1
455000,2042,1742,2042,0,3,724,2006,2,8,1
182900,1440,1440,1440,0,2,467,1981,2,7,1
174000,1284,1284,1284,0,2,480,1984,2,5,1
178000,1868,585,1140,728,2,477,1984,3,7,1
176000,1479,725,725,754,2,484,1981,2,6,1
213000,1664,1529,1664,0,2,663,1978,2,7,1
192000,1930,780,1085,845,2,481,1979,2,9,1
190000,1969,808,1161,808,2,534,1977,2,8,1
195000,2030,848,1118,912,2,551,1976,2,8,1
148000,1032,1032,1032,0,2,564,1978,2,6,1
151500,1177,1153,1177,0,2,495,1984,2,6,1
197000,1725,539,1040,685,2,550,1979,2,6,1
192350,1353,1259,1353,0,2,478,1979,2,5,1
152000,1620,780,780,840,2,462,1969,2,7,1
170000,1220,1625,1220,0,2,944,1971,2,6,1
175000,1484,1484,1484,0,2,487,1971,2,7,1
175000,1743,702,1041,702,2,539,1968,1,7,1
197900,1935,793,1142,793,2,550,1976,2,7,1
174000,1324,1228,1324,0,2,585,1976,2,5,1
178900,1877,1084,1084,793,2,488,1974,2,8,1
139000,1109,372,576,533,1,288,1971,1,5,1
143250,981,981,981,0,2,576,1971,1,5,1
184000,1479,725,725,754,2,484,1972,1,7,1
155000,1422,925,1422,0,2,576,1970,1,7,1
133000,914,914,914,0,1,368,1970,1,5,1
119500,950,950,950,0,1,280,1971,1,5,1
123000,872,858,872,0,4,480,1971,1,5,1
110000,858,858,858,0,1,684,1971,1,4,1
128000,914,914,914,0,1,270,1961,1,4,1
120500,864,864,864,0,2,528,1971,1,5,1
133000,767,723,767,0,1,367,1998,1,4,1
155000,1337,1337,1337,0,2,511,2001,2,5,1
177000,1337,1405,1337,0,2,522,1997,2,5,1
113500,1092,525,525,567,1,264,1973,1,6,1
113000,1218,672,672,546,1,264,1973,1,7,1
113700,1218,672,672,546,1,264,1973,1,7,1
106000,1302,630,630,672,2,440,1970,2,6,1
122500,1365,765,765,600,2,440,1971,1,6,1
128000,958,1078,958,0,2,440,1976,2,5,1
155000,1548,804,804,744,2,440,1976,2,7,1
142500,1055,1061,1055,0,1,319,1978,2,4,1
129250,988,988,988,0,1,360,1966,1,5,1
356000,1816,1790,1816,0,3,730,2006,2,7,1
314813,1828,1822,1828,0,3,774,2007,2,9,1
318000,1694,1694,1694,0,3,818,2007,2,7,1
322400,1694,1694,1694,0,3,856,2006,2,7,1
318000,1734,1734,1734,0,3,928,2007,2,7,1
345474,2122,2108,2122,0,3,938,2007,2,7,1
415298,2121,2121,2121,0,3,732,2006,2,8,1
492000,2656,1934,1943,713,3,1040,2007,2,8,1
338931,2550,1108,1148,1402,3,670,2006,2,11,1
450000,2046,1994,2046,0,3,878,2005,2,7,1
280000,2172,1063,1071,1101,3,947,2006,2,9,1
479069,2552,2552,2552,0,3,932,2007,2,8,1
395000,1973,1935,1973,0,3,895,2006,2,9,1
380000,2643,2153,2069,574,3,694,2006,2,9,1
250000,1634,1626,1634,0,3,866,2006,2,7,1
440000,1976,1976,1976,0,3,908,2006,2,7,1
418000,2758,1704,1722,1036,3,814,2005,2,9,1
500067,2290,2320,2290,0,3,1174,2007,2,7,1
260116,2152,1582,1582,570,2,728,2007,2,7,1
317000,2473,1143,1143,1330,3,852,2004,2,9,1
319500,2100,918,958,1142,3,786,2007,2,8,1
325624,2161,1582,1610,551,3,789,2007,1,8,1
372000,1802,1802,1802,0,3,843,2006,2,7,1
342000,2956,1706,1718,1238,3,916,2004,2,11,1
354000,2468,1136,1136,1332,3,872,2004,2,10,1
350000,2385,1317,1217,1168,3,818,2003,2,7,1
285000,2374,1181,1234,1140,3,656,2003,2,10,1
281500,1818,895,895,923,3,774,2007,2,8,1
245700,1614,1614,1614,0,3,878,2005,2,7,1
232698,1721,1721,1721,0,2,554,2005,2,7,1
250000,1828,1298,1298,530,3,876,2006,2,7,1
194700,1362,1362,1362,0,2,460,2005,2,6,1
204000,1302,1302,1302,0,2,631,2005,1,5,1
200000,1302,1302,1302,0,2,631,2005,1,5,1
207000,1362,1362,1362,0,2,460,2005,2,6,1
209500,1554,1554,1554,0,2,627,2006,2,6,1
209500,1554,1554,1554,0,2,627,2006,2,6,1
202500,1370,1370,1370,0,2,484,2006,2,6,1
280000,1577,1577,1577,0,2,564,2005,2,6,1
277500,1561,1561,1561,0,2,556,2005,2,6,1
318061,1869,1869,1869,0,2,617,2007,2,6,1
221370,1324,1324,1324,0,2,550,2006,2,6,1
200000,1405,1405,1405,0,2,478,2003,2,6,1
181755,1496,768,768,728,2,572,2007,3,7,1
176000,1536,768,768,768,2,400,2005,2,6,1
178900,1484,783,783,701,2,393,2005,2,8,1
168165,1458,608,608,850,2,454,2006,2,6,1
171925,1495,738,738,757,2,440,2006,2,7,1
198444,1746,698,698,1048,3,350,2006,2,6,1
203000,1326,1326,1326,0,2,388,2005,2,6,1
179540,1456,728,728,728,2,400,2007,2,8,1
176485,1302,1302,1302,0,2,436,2007,2,6,1
181134,1340,1340,1340,0,2,396,2007,2,6,1
156932,1412,616,616,796,2,432,2006,2,6,1
166000,1504,752,752,752,2,440,2007,2,6,1
177594,1456,728,728,728,2,400,2007,2,7,1
173500,1258,1246,1258,0,2,462,2007,2,6,1
172500,1258,1258,1258,0,3,648,2006,2,6,1
194201,1402,1258,1402,0,3,648,2006,0,7,1
226500,1589,1406,1589,0,3,630,2003,2,7,1
185485,1266,1266,1266,0,2,388,2007,2,6,1
259000,1530,1530,1530,0,3,630,2004,2,7,1
188500,1119,835,1119,0,2,437,2004,2,5,1
175000,1374,384,744,630,2,400,2004,2,8,1
215000,1959,847,847,1112,2,434,2004,2,8,1
206580,1525,1510,1525,0,2,534,2006,2,6,1
183500,1720,840,840,880,2,440,2004,2,7,1
165500,1394,384,754,640,2,400,2003,2,7,1
211000,1948,847,847,1101,2,434,2003,2,8,1
181000,1690,924,948,742,2,463,2000,2,7,1
219500,1995,854,864,1131,2,435,2002,2,8,1
175000,1647,953,953,694,2,460,1999,2,7,1
170000,1430,384,774,656,2,400,2000,2,8,1
162000,1320,660,660,660,2,400,2003,2,6,1
187000,1690,915,940,750,2,442,2000,2,7,1
185000,1644,941,961,683,2,460,1999,2,7,1
745000,4476,2396,2411,2065,3,813,1996,3,10,1
384500,2551,1779,1779,772,3,925,1997,2,8,1
248000,2285,969,997,1288,3,648,2000,2,8,1
466500,2633,2633,2633,0,3,804,2001,2,8,1
410000,3078,1408,1671,1407,3,806,1998,2,9,1
322500,2582,1389,1411,1171,3,758,1998,2,9,1
252000,2385,1066,1108,1277,3,600,1998,2,8,1
755000,4316,2444,2444,1872,3,832,1994,3,10,1
269790,2013,1117,1127,886,2,455,1996,2,8,1
315750,2398,1379,1383,1015,3,834,1996,2,8,1
290000,2520,1203,1214,1306,3,721,1995,2,9,1
290000,2531,1318,1328,1203,3,752,1995,2,9,1
430000,3228,3200,3228,0,2,546,1992,3,10,1
263000,2202,1105,1105,1097,2,517,1992,2,9,1
330000,2538,1325,1335,1203,3,933,1996,2,8,1
213133,1369,1369,1369,0,2,605,2007,2,5,1
260261,1542,1542,1542,0,3,852,2007,2,6,1
320000,1905,1905,1905,0,3,788,2006,2,8,1
282922,1464,1485,1464,0,3,754,2007,2,6,1
215000,1534,1524,1534,0,2,484,2006,2,7,1
419005,1966,1966,1966,0,3,1092,2007,2,6,1
255000,1636,1623,1636,0,3,865,2006,2,8,1
147000,1795,1795,1795,0,3,895,2006,2,7,1
235876,1528,1528,1528,0,2,480,2007,3,6,1
311872,1726,1726,1726,0,3,786,2007,2,8,1
248328,1689,1689,1689,0,3,954,2007,2,7,1
227000,1588,1588,1588,0,3,825,2006,2,7,1
260000,1538,1538,1538,0,2,484,2005,2,7,1
225000,1496,1496,1496,0,2,474,2007,2,7,1
249000,1506,1494,1506,0,2,672,2005,2,7,1
307000,1694,1686,1694,0,2,636,2004,2,7,1
250000,1977,982,982,995,3,574,2006,2,7,1
221300,1830,1302,1302,528,3,859,2006,2,7,1
208900,1338,1338,1338,0,2,598,2007,2,6,1
210400,1335,1335,1335,0,2,575,2006,2,6,1
255000,1792,896,896,896,2,590,2007,2,8,1
212109,1588,725,725,863,2,561,2007,3,8,1
270000,1959,1088,1088,871,3,1025,2006,2,8,1
303477,2610,1184,1184,1426,2,550,2007,2,11,1
310013,1880,955,955,925,3,880,2007,2,8,1
249700,1656,1656,1656,0,3,826,2006,2,7,1
227875,1761,874,874,887,2,578,2007,3,7,1
261329,1584,1574,1584,0,2,594,2007,2,6,1
253000,1685,1685,1685,0,3,658,2006,2,5,1
265000,2443,1158,1158,1285,3,744,2004,2,9,1
340000,2466,1580,1580,886,2,610,2004,3,8,1
146000,1100,1100,1100,0,0,0,2006,1,6,1
147000,1143,1143,1143,0,0,0,2006,1,5,1
149000,1094,1094,1094,0,2,576,2003,1,6,1
181000,1486,1461,1486,0,2,566,2006,2,7,1
201000,1721,928,936,785,2,471,1994,2,7,1
191750,1820,864,920,900,2,492,1993,2,7,1
179000,1349,1349,1349,0,2,539,2000,2,6,1
215000,1494,1482,1494,0,2,514,1998,2,5,1
179200,1575,1575,1575,0,2,529,1992,2,5,1
128000,1266,630,630,636,1,283,1980,1,5,1
144000,884,840,884,0,2,504,1983,1,5,1
144000,2020,0,2020,0,2,630,1977,2,10,1
120750,894,894,894,0,1,308,1977,1,5,1
132500,970,970,970,0,2,624,1963,1,5,1
132000,1057,1057,1057,0,2,576,1962,1,6,1
132500,999,999,999,0,1,264,1962,1,6,1
129000,1120,1040,1120,0,2,544,1961,1,5,1
143900,1696,1140,1696,0,1,349,1962,1,8,1
145000,1040,1040,1040,0,2,686,1968,1,5,1
128500,988,988,988,0,2,572,1961,1,5,1
125500,902,876,902,0,1,288,1967,1,6,1
300000,2503,1223,1271,1232,2,564,1990,2,7,1
294000,2167,1192,1516,651,2,518,1974,2,9,1
129000,1037,1037,1037,0,2,431,1974,1,5,1
171000,1701,1390,1701,0,2,611,1975,2,6,1
147000,1055,1044,1055,0,2,542,1973,1,5,1
302000,2810,1453,1453,1357,2,750,1990,2,9,1
285000,2872,1683,2129,743,2,541,1992,2,9,1
214000,1378,1378,1378,0,2,540,2004,2,6,1
166000,1151,1141,1151,0,2,484,2006,2,5,1
193800,1565,1511,1565,0,2,476,2006,2,5,1
208900,1352,1352,1352,0,2,466,2006,2,5,1
194000,1352,1352,1352,0,2,466,2006,2,5,1
207500,1550,1550,1550,0,2,528,2006,2,5,1
199900,1241,1241,1241,0,2,569,2006,1,4,1
164700,1250,625,625,625,2,528,2006,2,5,1
176500,1501,744,757,744,2,440,1999,2,6,1
176000,1458,729,729,729,2,440,1999,2,5,1
168500,1512,756,756,756,2,440,2000,2,4,1
177000,1573,756,769,804,2,440,2000,2,4,1
177000,1525,756,769,756,2,440,2000,2,5,1
148800,1102,551,551,551,2,480,2004,2,4,1
174000,1441,776,764,677,2,492,1999,2,5,1
239000,1950,975,975,975,2,576,1997,2,7,1
204000,1358,1339,1358,0,2,625,1999,2,5,1
301000,2048,1054,1072,976,2,552,2003,2,8,1
312500,2362,1220,1220,1142,2,1105,1998,2,8,1
279700,1494,1494,1494,0,2,478,1994,1,5,1
255000,2362,2002,2362,0,2,546,1980,2,8,1
194000,1432,1360,1432,0,2,588,1978,1,5,1
218000,1437,1437,1437,0,2,528,1976,2,6,1
213750,1295,1057,1295,0,2,571,1978,1,4,1
187000,1855,528,1094,761,2,512,1976,2,7,1
181500,1262,1262,1262,0,2,460,1976,2,6,1
373000,2497,2461,2497,0,2,676,1981,2,7,1
190000,2620,1361,1361,1259,2,600,1977,2,12,1
226000,1929,1057,1057,872,2,650,2001,2,7,1
143450,1152,912,1152,0,2,412,1968,1,7,1
240050,2411,1008,1403,1008,2,570,1970,2,8,1
162500,1082,973,1082,0,2,480,1969,1,6,1
164000,1295,1295,1295,0,2,528,1968,1,6,1
185000,1610,1124,1610,0,2,515,1972,2,8,1
188500,1594,1594,1594,0,2,472,1993,2,6,1
255000,2075,1148,1091,984,2,473,1993,2,8,1
136905,1680,1680,1680,0,2,528,1976,2,8,1
158500,1093,1093,1093,0,2,484,1966,2,6,1
175500,1242,1242,1242,0,2,528,1973,1,6,1
127000,1052,1052,1052,0,1,311,1963,1,6,1
127000,1107,949,1107,0,1,308,1967,1,5,1
143000,1214,1214,1214,0,1,318,1967,2,5,1
156000,1073,1073,1073,0,2,515,1965,1,6,1
144000,1344,1024,1344,0,1,484,1958,1,6,1
119000,1728,1728,1728,0,1,352,1964,2,10,1
103000,1224,0,1224,0,3,530,1964,2,8,0
139900,1422,978,1422,0,1,286,1960,1,6,1
151500,958,958,958,0,1,301,1960,1,5,1
126500,1065,1065,1065,0,2,461,1960,1,6,1
145000,1138,588,1138,0,1,264,1958,1,6,1
120000,912,912,912,0,1,297,1958,1,5,1
124000,1074,894,1074,0,2,396,1956,1,6,1
106500,882,0,882,0,1,294,1959,1,5,1
140500,1187,864,1187,0,2,440,1961,1,6,1
137500,964,964,964,0,2,784,1961,1,5,1
117600,894,894,894,0,1,312,1960,1,5,1
163500,1200,1174,1200,0,2,440,1966,2,6,1
161000,1042,1042,1042,0,2,440,1965,2,5,1
158000,1302,1302,1302,0,1,309,1964,2,7,1
224500,2154,845,845,1309,2,539,1964,2,8,1
147000,1374,1130,1374,0,1,286,1964,1,7,1
200000,1652,1592,1652,0,2,510,1959,1,6,1
181900,1429,1144,1429,0,2,572,1960,1,7,1
150750,1327,1063,1327,0,2,624,1959,1,7,1
101800,1224,0,1224,0,2,462,1962,2,6,1
124000,932,932,932,0,1,306,1950,1,4,1
138500,908,822,908,0,2,512,1940,1,4,1
39300,334,0,334,0,0,0,1946,1,2,0
64500,666,666,666,0,0,0,1946,1,4,0
64000,670,370,442,228,0,0,1945,1,4,0
112000,808,808,808,0,1,308,1958,1,5,1
165000,1977,816,1127,850,2,540,1964,1,9,1
144000,1150,1078,1150,0,1,288,1955,1,6,1
137000,1920,928,928,992,2,400,1948,2,10,1
105000,1376,768,968,408,1,240,1941,1,6,1
146500,1644,728,888,756,1,312,1942,1,7,1
126000,1560,1560,1560,0,3,792,1968,2,8,1
175000,1280,793,1280,0,2,432,1966,2,6,1
158500,1254,1218,1254,0,2,525,1961,1,6,1
114500,912,912,912,0,1,275,1958,1,5,1
144000,1524,874,874,650,1,315,1958,1,7,1
129000,2380,1021,1465,915,2,596,1965,2,7,1
141000,936,936,936,0,1,315,1957,1,4,1
131000,1008,1008,1008,0,1,308,1956,1,6,1
142100,1053,1053,1053,0,2,692,1963,1,6,1
139000,1056,1056,1056,0,1,308,1958,1,6,1
157900,1442,1442,1442,0,1,301,1958,1,7,1
139400,1056,1056,1056,0,1,260,1954,1,6,1
150000,1244,1244,1244,0,1,336,1957,1,6,1
120000,1144,1144,1144,0,1,336,1960,1,6,1
174850,1721,1331,1721,0,2,464,1957,1,8,1
116000,922,922,922,0,1,308,1957,1,5,1
135000,1048,1048,1048,0,1,286,1956,1,6,1
163500,1657,1657,1657,0,2,484,1970,2,7,1
130000,1411,1204,1411,0,1,310,1955,1,7,1
129500,1216,1216,1216,0,1,336,1955,1,5,1
142000,1154,864,1154,0,1,336,1953,1,6,1
128600,1560,1560,1560,0,2,484,1958,2,8,1
125000,948,948,948,0,2,410,1952,1,5,1
136000,1040,1040,1040,0,1,293,1953,1,6,1
134500,1008,1008,1008,0,1,240,1953,1,6,1
127000,925,925,925,0,1,252,1956,1,5,1
130000,1360,384,1360,0,2,572,1955,1,6,1
115000,1540,1190,1040,500,1,352,1955,1,7,1
116900,925,923,925,0,1,390,1955,1,5,1
132000,928,928,928,0,1,252,1956,1,4,1
153000,1647,1105,1647,0,1,280,1953,1,6,1
112500,924,924,924,0,1,420,1952,1,6,1
138000,1544,925,1000,544,0,0,1890,2,7,1
135000,893,845,893,0,2,576,1949,1,4,1
156000,1728,1216,1216,0,1,371,1953,1,7,1
301600,3086,666,1308,1778,3,1200,1935,3,9,1
109000,1034,735,735,299,1,240,1940,1,5,1
103200,882,882,882,0,0,0,1956,1,4,1
128500,1281,1151,845,436,2,580,1925,2,6,1
64500,968,656,968,0,1,216,1927,2,5,1
148000,1534,736,751,783,0,0,1895,1,6,1
86000,691,691,691,0,1,216,1920,1,4,1
172000,1651,725,1035,616,1,276,1963,2,6,1
120000,888,920,888,0,1,240,1961,1,5,1
128500,952,952,952,0,1,288,1968,1,5,1
135000,2080,1040,1040,1040,2,504,1969,1,9,1
122900,924,672,672,252,2,576,1949,1,6,1
119200,1082,1082,1082,0,1,240,1948,1,5,1
143000,1846,1040,1168,678,1,315,1949,2,7,1
119000,988,876,988,0,1,276,1950,1,6,1
102000,1238,864,1238,0,1,357,1950,1,6,1
129000,864,864,864,0,2,720,1950,1,5,1
135000,1134,1010,1134,0,1,254,1960,1,6,1
152000,1040,1040,1040,0,1,286,1959,1,6,1
140000,1170,1170,1170,0,1,338,1958,1,6,1
152000,1242,1242,1242,0,1,324,1960,1,6,1
156500,1377,1377,1377,0,1,351,1960,1,6,1
141000,1800,1800,1800,0,0,0,1961,2,10,0
99000,925,0,925,0,1,300,1961,1,7,1
187000,1851,822,1020,831,2,440,1964,2,7,1
169500,1812,864,876,936,1,264,1962,2,8,1
125500,864,864,864,0,1,294,1962,1,5,1
130000,936,896,936,0,1,288,1962,1,6,1
103000,960,850,960,0,2,576,1926,1,5,1
132000,1432,264,768,664,2,360,1910,2,7,1
127500,1296,845,866,430,2,576,1927,1,6,1
89500,1022,1022,1022,0,1,184,1922,1,4,0
140000,936,936,936,0,2,672,1980,1,4,1
99900,967,967,967,0,1,180,1920,1,5,1
100000,1047,641,1047,0,1,273,1885,1,6,1
130000,1072,808,1072,0,2,379,1940,1,5,1
135000,1174,680,680,494,2,576,1900,1,6,1
120000,1183,649,679,504,1,308,1948,1,6,1
89471,1131,907,1131,0,2,672,1937,1,7,1
85000,1141,570,761,380,1,252,1900,1,6,0
108500,960,960,960,0,1,308,1920,1,5,1
137000,1798,1075,1156,642,2,342,1900,2,7,1
110500,866,686,866,0,0,0,1945,1,4,1
100000,968,968,968,0,2,480,1923,1,5,1
184900,1772,725,909,863,2,816,1910,2,7,0
145000,1642,728,914,728,1,374,1927,1,9,1
125000,1472,702,842,630,1,250,1925,1,6,1
114000,1232,616,616,616,2,480,1910,1,6,1
90000,2337,662,1422,915,2,560,1900,2,10,0
144100,1650,926,991,659,2,468,1910,2,6,1
117500,2210,1008,1178,1032,1,205,1880,2,8,1
124500,1358,687,687,671,1,336,1930,1,6,1
185000,2454,819,1312,1142,2,576,1879,2,8,1
133900,2291,1214,1260,1031,2,506,1910,2,9,0
152000,1616,1149,1149,467,1,216,1926,2,5,1
153500,1559,1559,1559,0,2,812,1948,1,5,1
159500,2554,718,1576,978,2,704,1890,1,8,1
87000,1248,912,912,336,1,160,1930,1,6,1
104500,968,0,968,0,1,331,1956,1,5,1
110000,1382,0,1382,0,1,384,1949,2,6,1
136500,1060,756,916,144,1,308,1925,1,6,0
128250,1435,910,910,525,1,308,1950,1,6,1
144000,1167,915,1167,0,2,495,1920,1,6,1
210000,1635,1065,915,720,2,440,1923,1,6,1
135000,1274,728,728,546,1,224,1939,2,6,1
128000,1232,600,608,624,1,217,1939,1,6,1
131000,1218,735,869,349,2,440,1941,1,6,1
113000,884,884,884,0,1,240,1939,1,5,1
126000,1409,861,861,548,2,528,1938,1,6,1
132000,1322,672,899,423,1,280,1939,1,7,1
131750,1426,966,1014,412,1,230,1930,1,6,1
132500,1281,756,903,378,2,379,1926,1,6,1
137500,1513,939,939,574,1,180,1920,1,8,1
132000,854,832,854,0,2,576,1929,1,5,1
127500,1367,884,959,408,1,560,1931,1,6,1
102000,986,960,986,0,1,180,1926,1,5,0
200000,2264,1100,1100,1164,1,408,1918,2,8,1
180500,1824,764,1060,764,2,520,1919,1,8,1
165000,1376,768,752,624,2,576,1920,1,7,1
90000,1316,750,960,356,2,576,1926,1,7,1
153575,1396,698,698,698,1,384,1915,1,7,1
140000,1344,672,672,672,2,456,1929,1,6,0
136000,2526,714,1664,862,1,216,1916,2,10,0
113000,1173,592,933,240,1,240,1901,2,7,0
117000,1214,969,969,245,1,216,1901,1,6,0
169500,1818,1040,1226,592,1,240,1931,1,7,1
139400,1108,637,1108,0,1,280,1930,1,6,1
202500,2294,741,1497,797,2,658,1963,3,9,1
127000,1355,684,773,582,0,0,1914,1,7,1
141000,1375,780,780,595,1,544,1937,1,6,1
212300,1952,976,976,976,1,299,1950,1,8,1
161000,2180,1138,1138,1042,2,720,1915,1,7,1
99500,1315,808,838,477,2,436,1958,2,5,1
101000,1111,530,581,530,1,288,1920,1,6,0
109900,1196,1196,1196,0,2,440,1916,1,5,1
128500,1382,720,854,0,2,660,1941,1,7,1
122000,1889,925,964,925,1,308,1910,1,9,0
87000,840,672,840,0,0,0,1930,1,5,1
50000,1484,771,866,504,1,264,1910,2,6,1
219000,2267,1005,1262,1005,2,498,1937,1,7,1
200500,3086,1598,1636,971,0,0,1946,3,12,1
126000,1134,756,756,378,1,240,1940,1,7,0
108500,1282,672,778,504,1,240,1942,1,4,0
130000,999,925,999,0,1,308,1963,1,6,1
158450,1452,1420,1452,0,2,572,1964,1,6,1
115400,1005,1005,1005,0,2,440,1964,1,5,1
118500,1029,1029,1029,0,1,261,1961,1,5,1
165000,1020,980,1020,0,2,528,1964,2,5,1
123000,1040,1040,1040,0,1,264,1966,1,6,1
129000,913,814,913,0,1,240,1966,1,6,1
125000,894,894,894,0,1,384,1966,1,5,1
108000,948,948,948,0,1,300,1968,1,6,1
119900,868,768,868,0,2,576,1971,1,6,1
115000,897,876,897,0,1,264,1968,1,5,1
134500,943,943,943,0,2,528,1967,1,5,1
127000,955,955,955,0,1,386,1966,1,6,1
129000,894,894,894,0,2,450,1968,1,5,1
143500,1285,660,1285,0,2,528,1977,1,7,1
129000,912,912,912,0,1,315,1966,1,6,1
187000,1375,1240,1375,0,1,323,1956,1,6,1
158000,2654,671,1567,1087,2,638,1920,3,11,1
112000,1416,816,1416,0,2,576,1918,2,7,1
165250,1302,680,798,504,1,224,1940,1,6,1
150000,1299,967,1299,0,2,494,1954,1,6,1
137000,1176,1158,1176,0,1,303,1958,1,6,1
89500,998,0,998,0,2,460,1945,1,5,0
302000,1824,1643,1824,0,2,739,1971,2,5,1
182000,1522,1190,1522,0,2,552,1984,2,7,1
211000,2060,1151,1164,896,2,521,1988,2,8,1
216000,1325,409,1325,0,2,576,1948,2,6,1
130000,1630,1073,1630,0,2,649,1953,2,6,1
109900,1242,484,1242,0,1,336,1946,1,4,0
255000,2422,1288,2422,0,2,527,1954,3,6,1
243000,2158,1202,2158,0,2,576,1950,2,7,1
154000,1626,988,988,638,1,332,1954,1,6,1
118000,864,864,864,0,1,399,1958,1,6,1
80000,943,0,943,0,1,308,1958,1,5,0
150000,1440,1440,1440,0,0,0,1977,2,8,1
86000,605,528,605,0,0,0,1920,1,5,1
130000,1038,1038,1038,0,1,264,1984,2,5,1
125000,1342,1342,1342,0,1,256,1951,1,7,1
136500,1480,1080,1080,400,1,253,1951,1,7,0
96000,1362,951,986,376,1,280,1920,2,7,0
120000,1340,0,1340,0,1,252,1957,1,7,1
228500,1822,1105,1105,717,2,515,1984,2,7,1
179900,1442,910,1442,0,2,719,1990,2,6,1
225000,2243,700,1122,1121,3,746,1990,2,8,1
301000,2730,1502,1553,1177,2,576,1986,2,8,1
238000,2127,1104,912,1215,3,833,1991,2,8,1
228500,1982,807,1175,807,2,575,1989,2,7,1
220000,1958,779,1029,929,2,499,1994,2,7,1
383970,2696,1264,1282,1414,3,792,2007,2,10,1
424870,2828,1466,1466,1362,3,1052,2006,3,11,1
250000,1651,1643,1651,0,3,870,2007,2,7,1
360000,2140,2140,2140,0,3,894,2006,2,8,1
279500,1494,1494,1494,0,3,840,2006,2,7,1
200141,1316,1316,1316,0,2,440,2007,2,6,1
246500,1651,1643,1651,0,3,870,2007,2,7,1
276000,2574,1482,1482,1092,3,868,2007,2,10,1
203000,1274,1274,1274,0,2,508,2005,2,6,1
155835,1456,728,728,728,2,440,2006,2,8,1
194000,1240,1240,1240,0,3,826,2006,2,5,1
195400,1208,1208,1208,0,2,628,2007,2,6,1
217000,1546,1546,1546,0,3,796,2005,2,7,1
212999,1500,1489,1500,0,2,674,2006,2,7,1
175900,1270,1270,1270,0,2,524,2005,2,6,1
191000,1795,879,879,916,2,578,2005,2,7,1
176432,1314,1314,1314,0,2,440,2006,2,6,1
277000,2062,1157,1180,882,2,454,1988,2,7,1
207000,1873,929,946,927,2,619,1988,2,7,1
277000,2144,1444,1444,700,2,389,1958,2,7,1
240000,1953,1580,1079,874,2,501,1992,2,9,1
187500,2087,832,976,1111,2,444,1966,2,9,1
279000,1743,966,1743,0,2,529,1976,0,5,1
139500,1022,1022,1022,0,2,747,1994,1,6,1
126000,990,990,990,0,1,299,1994,1,5,1
177500,1200,1200,1200,0,2,521,1995,2,6,1
175000,1308,635,646,662,2,497,1997,2,6,1
211000,1796,794,882,914,2,546,1998,2,7,1
146000,990,990,990,0,1,384,1994,1,5,1
147900,1097,1097,1097,0,1,242,1996,1,6,1
123600,990,990,990,0,0,0,1994,1,5,1
204750,1786,824,905,881,2,684,1997,2,7,1
235500,1873,988,988,885,2,597,1999,2,7,1
217000,1753,853,853,900,2,534,1998,2,7,1
190550,1690,845,845,845,2,517,2001,2,7,1
217500,1842,985,985,857,2,486,2000,2,7,1
226000,1479,1453,1479,0,2,558,2003,2,7,1
180000,1668,840,840,828,2,500,2003,2,8,1
131000,894,864,894,0,2,440,1974,1,5,1
